Brand,Store,Discount,Posted_date,Comments_count,Bookmarks_count,Shares_count
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Get 25% off,9/1/2018,3,23,2
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,8/20/2018,74,528,170
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! Get 20% off,8/18/2018,18,167,36
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! Get 20% off,8/18/2018,8,55,14
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! Get 20% off,8/18/2018,15,161,48
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! Get 20% off,8/18/2018,14,54,12
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! Get 20% off,8/18/2018,11,20,9
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!20% with $50+ EXTRA LIP TINT Purchase,7/31/2018,5,9,3
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Take 20% off any $50+ order,7/31/2018,43,189,60
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!20% off,7/31/2018,2,7,
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Take 20% off any $50+ order,7/31/2018,3,23,7
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Take 20% off any $50+ order,7/31/2018,2,27,2
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Take 20% off any $50+ order,7/31/2018,1,8,
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Get Free Best of Lips Trio,7/26/2018,6,29,4
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% off,7/20/2018,7,75,18
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,7/16/2018,63,274,90
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% Off,7/9/2018,6,57,20
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,$10 Off $50 + Free 3-Piece Makeup Prep Set,7/5/2018,5,54,2
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 25% Off Last Chance Products,6/18/2018,44,280,78
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Up to 30% Of,6/14/2018,25,92,33
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,5/15/2018,387,1259,582
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 off $80,5/14/2018,14,47,18
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! Get $30 off $80,5/13/2018,10,110,34
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,5/13/2018,9,37,10
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 off $80,5/13/2018,2,17,10
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 off $80,5/12/2018,8,33,12
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,5/12/2018,45,115,54
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Up to 30% off + $30 off $80,5/12/2018,1,46,12
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 off $80,5/12/2018,11,82,22
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 off $80,5/12/2018,,21,8
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 off $80,5/12/2018,11,8,7
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 off $80,5/12/2018,6,37,8
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 off $80,5/12/2018,9,60,18
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive Early Access! 25% Off,4/15/2018,631,2012,846
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% Off,4/15/2018,29,162,33
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% Off,4/15/2018,61,281,89
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% Off,4/15/2018,29,253,78
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% Off,4/14/2018,33,190,64
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Up to 30% off + Extra 25% Off,4/14/2018,56,358,86
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% Off,4/13/2018,2,23,3
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% Off,4/13/2018,,17,2
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,extra 20% off,4/6/2018,110,1068,326
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 1 Day only！,3/29/2018,118,367,142
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,extra 20% off,2/28/2018,165,1212,437
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,$54.40$68.00,2/27/2018,50,253,75
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Free Full Size Gift,2/24/2018,1,55,22
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Get up to $40 off,2/21/2018,73,305,78
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Free Smokey Eye Essentials Set with your $75+ order,2/21/2018,56,371,90
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Get a Full Size Mascara,2/20/2018,,23,9
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Up to $40 off,2/16/2018,10,90,26
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,$85 (valued $122),1/30/2018,1,28,3
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,up to 40% off +extra 15% off,1/25/2018,51,463,94
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,$72.25 (valued $122),1/24/2018,17,18,4
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Up to $40 off,1/23/2018,12,129,25
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Get a FREE Skincare Glow Set,1/3/2018,2,60,9
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Free 6 Minis + Free Lip Balm or Art Stick Liquid Lip,12/14/2017,9,73,21
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Free Full Size Eyeliner,12/13/2017,28,98,25
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,up to 40% off +extra 15% off,12/13/2017,99,446,106
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,30% off,12/12/2017,24,104,19
