Brand,Store,Discount,Posted_date,Comments_count,Bookmarks_count,Shares_count
giorgio-armani-beauty,Giorgio Armani Beauty,$31.20$39.00,2017-06-28,17,113,41
giorgio-armani-beauty,Giorgio Armani Beauty,20% Off,2017-06-28,22,202,63
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2017-06-28,46,179,65
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive! $51.2,2017-06-28,24,126,61
giorgio-armani-beauty,Giorgio Armani Beauty,$160.00$200.00,2017-06-28,58,349,74
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2017-06-28,18,110,42
giorgio-armani-beauty,Giorgio Armani Beauty,20% Off,2017-06-28,53,301,97
giorgio-armani-beauty,Giorgio Armani Beauty,$70.40$88.00,2017-09-08,2,14,5
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2017-09-07,4,36,17
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2017-09-07,,25,4
giorgio-armani-beauty,Giorgio Armani Beauty,20% Off,2017-09-07,3,31,7
giorgio-armani-beauty,Giorgio Armani Beauty,$38,2017-08-20,17,148,36
giorgio-armani-beauty,Giorgio Armani Beauty,Extended 1 Day! 20% Off + GWP,2017-06-29,755,1224,806
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2017-06-28,33,190,74
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2017-06-28,66,349,132
giorgio-armani-beauty,Giorgio Armani Beauty,$46.40$58.00,2017-06-28,10,65,17
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2017-06-28,19,122,34
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive! 20% Off,2017-06-28,8,85,25
giorgio-armani-beauty,Giorgio Armani Beauty,$44.00$55.00,2017-06-28,33,106,31
giorgio-armani-beauty,Giorgio Armani Beauty,$70.40$88.00,2017-06-28,10,53,34
giorgio-armani-beauty,Giorgio Armani Beauty,$31.20$39.00,2017-06-28,17,113,41
giorgio-armani-beauty,Giorgio Armani Beauty,20% Off,2017-06-28,22,202,63
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2017-06-28,46,179,65
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive! $51.2,2017-06-28,24,126,61
giorgio-armani-beauty,Giorgio Armani Beauty,$160.00$200.00,2017-06-28,58,349,74
